7628,20/03/2009,06:52:52.54,42.57,1.22,7,1.70,0.16,4,167,7,7,0.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7632,21/03/2009,03:32:29.18,41.44,1.98,0,2,0.36,52,258,10,5,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7634,22/03/2009,21:21:44.39,42.58,1.19,7,2,0.09,6,153,6,4,0.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7635,23/03/2009,15:24:28.72,42.80,2.08,4,2.30,0.05,58,249,6,19,0.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7636,25/03/2009,14:49:25.14,42.62,1,4,1.80,0.12,21,245,5,7,0.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7637,25/03/2009,15:46:06.73,42.56,1.18,0,1.50,0.06,8,180,6,9,0.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7638,25/03/2009,16:09:47.39,42.57,1.20,0,1.40,0.59,5,181,6,4,0.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7644,30/03/2009,09:26:30.84,42.73,1.10,0,1.90,0.59,19,259,8,5,0.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7649,01/04/2009,18:43:26,42.72,2.58,1,2.30,0.14,52,259,8,14,0.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7669,06/04/2009,22:30:57.13,42.57,1.01,1,1.20,0.07,20,222,5,6,0.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7670,07/04/2009,08:20:37.45,42.12,1.61,4,1.20,0.14,27,317,4,7,0.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7676,08/04/2009,04:20:56.24,42.83,0.91,0,2.30,0.42,38,281,8,6,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7679,10/04/2009,00:05:38.08,42.39,1.24,5,2.40,0.03,9,180,6,22,0.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7680,10/04/2009,07:21:51.83,40.86,1.76,0,1.80,0.16,126,285,8,4,0.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7682,11/04/2009,04:55:24.20,42.57,1.22,6,1.40,0.13,4,163,7,3,0.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7692,16/04/2009,00:12:12.38,42.36,1.04,0,1.60,0.11,8,132,4,5,0.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7727,23/04/2009,18:04:51.10,42.61,1.07,0,1.40,0.05,27,243,5,7,0.53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7728,24/04/2009,09:26:16.73,41.74,1.14,12,1.60,0.25,36,209,9,8,0.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7731,27/04/2009,03:04:16.40,41.26,0.79,0,2.10,0.24,69,163,7,9,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7748,01/05/2009,07:01:34.50,42.45,1.82,10,1.50,0.40,35,242,7,2,0.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7749,01/05/2009,07:41:33.52,42.85,0.77,2,1.60,0.85,48,303,5,5,0.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7751,03/05/2009,03:13:51.05,42.85,2.01,0,1.80,0.44,41,253,11,10,0.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7752,04/05/2009,04:24:18.36,42.30,1.25,0,1.60,0.06,10,80,6,14,0.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7758,04/05/2009,13:02:43.78,42.72,0.69,0,1.60,0.79,45,197,12,8,0.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7759,04/05/2009,17:26:57.74,42.50,1.02,4,1.60,0.05,17,133,6,14,0.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7762,05/05/2009,06:00:25.37,42.28,2.19,6,2.10,0.15,1,125,9,18,0.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7779,07/05/2009,15:53:33.43,42.32,2.18,3,1.10,0.40,3,142,6,11,0.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7782,09/05/2009,19:59:24.07,42.94,0.37,0,1.90,0.70,76,288,12,7,0.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7784,10/05/2009,20:29:35.68,42.43,2.25,4,1.50,0.02,53,262,4,3,0.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7793,11/05/2009,20:19:58.82,42.50,1.03,4,1.30,0.02,16,192,4,5,0.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7806,13/05/2009,22:57:52.65,42.50,1.02,2,1.20,0,17,195,4,3,0.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7816,17/05/2009,01:44:11.41,42.82,-0.42,7,1.90,0.14,137,323,4,4,0.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7829,20/05/2009,00:41:04.34,42.30,1.20,4,1.30,0.07,10,90,6,13,0.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7852,25/05/2009,10:18:40.92,42.67,0.73,0,1.70,1.41,39,275,8,10,0.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7859,26/05/2009,02:03:57.68,43.06,-0.34,0,2.20,0.47,142,322,4,6,0.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7882,31/05/2009,17:50:05.25,42.23,2.34,0,1.30,1.63,15,128,14,8,0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7945,05/06/2009,18:34:44.27,43,-0.35,7,2,0.86,139,324,4,5,0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7947,07/06/2009,23:06:53.72,41.56,1.82,1,1.50,0.87,30,151,18,7,0.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7953,09/06/2009,04:27:20.20,42.23,2.26,0,1.80,0.48,9,123,10,13,0.39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7962,10/06/2009,02:02:55.97,42.65,0.78,0,1.80,0.86,36,275,12,14,0.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7963,10/06/2009,03:15:36.56,42.71,1.55,10,1.70,0.23,27,240,6,4,0.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7971,10/06/2009,21:55:58.46,42.58,2.31,0,1.50,0.57,30,249,10,2,0.11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7983,12/06/2009,03:29:52.81,41.83,2.77,10,1.70,0.10,13,171,7,11,0.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7984,12/06/2009,06:01:31.69,42.28,1.37,14,1.30,0.03,7,149,5,8,0.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7985,12/06/2009,06:33:52.01,41.84,2.75,0,1.90,0.16,46,237,8,18,0.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7999,12/06/2009,18:36:40.96,41.55,2.83,7,1.40,2.94,38,292,10,3,0.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8004,13/06/2009,13:05:18.29,42.64,0.90,0,1.10,1.20,29,261,12,6,0.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8027,14/06/2009,23:37:10.03,42.37,1.15,9,1.30,0.01,1,129,4,8,0.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8035,15/06/2009,14:35:10.91,42.25,1.10,4,1,0.03,14,192,4,7,0.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8036,16/06/2009,06:27:15.46,41.65,1.62,4,1.90,0.26,69,212,5,14,0.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8052,17/06/2009,18:43:25.09,42.42,2.27,0,1.50,0.52,17,192,9,5,0.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8053,17/06/2009,22:17:09.18,42.30,2.44,24,1.40,1.16,20,173,10,4,0.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8054,18/06/2009,03:08:07.95,41.85,2.66,0,1.20,0.19,21,146,6,9,0.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8079,19/06/2009,13:59:30.70,42.66,0.18,0,2.10,0.73,4,142,9,21,0.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8081,19/06/2009,18:44:01,41.69,2.67,0,1.30,0.35,29,237,7,3,0.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8082,19/06/2009,19:25:47.36,42.32,2.27,2,1.80,0.02,71,200,5,18,0.53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8085,20/06/2009,10:14:34.53,42.94,-0.05,0,2.20,1.41,32,316,10,7,0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8101,24/06/2009,23:26:00.90,42.70,0,0,1.80,0.42,12,310,5,6,0.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8117,27/06/2009,01:17:10.20,42.71,0.57,0,2.30,0.90,35,194,15,28,0.39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8120,27/06/2009,20:58:52.60,41.92,2.78,0,1,0.07,11,132,6,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8125,29/06/2009,04:54:49.15,42.29,1.03,1,1.30,0.39,13,106,8,10,0.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8145,30/06/2009,14:23:56.43,42.30,2.14,4,0.80,0.49,3,147,6,4,0.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8148,30/06/2009,17:17:02.32,42.85,1.60,7,0.90,0.35,51,303,4,3,0.17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8149,30/06/2009,19:21:18.46,42.63,0.68,0,2.30,0.82,35,174,15,34,0.33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8153,01/07/2009,10:16:30.72,42.63,0.91,0,1.40,0.86,29,179,6,8,0.53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8163,01/07/2009,12:32:09.56,42.61,2.11,0,1.40,0.64,36,230,9,4,0.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8195,05/07/2009,14:01:39.50,42.27,2.15,0,0.70,0.34,4,113,7,7,0.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8222,08/07/2009,12:49:48.14,42.52,2.17,0,1.70,0.47,26,206,6,7,0.71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8223,08/07/2009,21:27:46.46,42.59,2.08,0,1.60,0.27,15,215,11,8,0.30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8260,16/07/2009,00:44:48.47,42.37,1.27,8,1,0,11,169,4,9,0.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8261,16/07/2009,04:45:14.83,43.10,-0.40,0,2.50,0.81,64,325,9,10,0.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8278,19/07/2009,19:39:30.57,41.94,0.92,7,1.20,0.39,45,300,4,6,0.58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8279,20/07/2009,04:25:14.47,41.61,1.97,0,1.50,0.30,41,219,9,8,0.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8281,20/07/2009,04:32:28.67,42.83,-0.09,2,1.50,0.96,25,316,5,4,0.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8317,27/07/2009,10:26:38.78,42.27,2.27,2,1.90,0.21,8,169,8,12,0.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8319,27/07/2009,10:44:00.72,42.57,2.05,14,1.40,0.01,34,303,5,2,0.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
